2023-04-30 16:43:52 | INFO | STARTED YOUTUBE BOT
2023-04-30 16:43:52 | INFO | Target video link: https://www.youtube.com/watch?v=Xuj--2ylWp4
2023-04-30 16:44:34 | INFO | Keyword: block Twitch ads
2023-04-30 16:44:59 | INFO | Video link: https://www.youtube.com/watch?v=UilDawNt-zQ&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:44:59 | INFO | Video link: https://www.youtube.com/watch?v=So22hCLIr5c&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:00 | INFO | Video link: https://www.youtube.com/watch?v=usRTY6k2Qc0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:00 | INFO | Video link: https://www.youtube.com/watch?v=kCKphV6O6ns&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:01 | INFO | Video link: https://www.youtube.com/watch?v=gK8P0bTLUqc&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:01 | INFO | Video link: https://www.youtube.com/watch?v=R6wT4U2L_BE&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:02 | INFO | Video link: https://www.youtube.com/watch?v=2Saf4wVH5sY&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:03 | INFO | Video link: https://www.youtube.com/watch?v=OxBvMTE_nEU&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:03 | INFO | Video link: https://www.youtube.com/watch?v=zEfvOBaWPco&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:04 | INFO | Video link: https://www.youtube.com/watch?v=FUC-OdMt_pg&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:04 | INFO | Video link: https://www.youtube.com/shorts/dqwwQ8r0rV4
2023-04-30 16:45:05 | INFO | Video link: https://www.youtube.com/watch?v=GSewuUe5gGg&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:05 | INFO | Video link: https://www.youtube.com/watch?v=397BfQXRfRM&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:06 | INFO | Video link: https://www.youtube.com/watch?v=xVgQ9dnrEQk&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:06 | INFO | Video link: https://www.youtube.com/watch?v=9WOgd74FGKc&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:07 | INFO | Video link: https://www.youtube.com/watch?v=AlY2gdFmTz4&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:08 | INFO | Video link: https://www.youtube.com/watch?v=qT3I_IGRK9U&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:08 | INFO | Video link: https://www.youtube.com/watch?v=yjMMJ3Xjd5s&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:09 | INFO | Video link: https://www.youtube.com/watch?v=O_O3xOWkKp0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:09 | INFO | Video link: https://www.youtube.com/watch?v=VImVOSGISs0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:10 | INFO | Video link: https://www.youtube.com/watch?v=9O8AmlLM5JM&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:10 | INFO | Video link: https://www.youtube.com/watch?v=iYcCsYpwII0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:11 | INFO | Video link: https://www.youtube.com/watch?v=JhqQjPf0BeQ&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:12 | INFO | Video link: https://www.youtube.com/watch?v=Hg_LqxDPRbk&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:17 | INFO | Video link: https://www.youtube.com/watch?v=LW0EC4lcHoo&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:18 | INFO | Video link: https://www.youtube.com/watch?v=OjARlw-6SVE&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:18 | INFO | Video link: https://www.youtube.com/watch?v=kc6yJZjhnNo&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:19 | INFO | Video link: https://www.youtube.com/watch?v=xIotzRkYikk&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:19 | INFO | Video link: https://www.youtube.com/watch?v=IvMkgnnrVSU&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:20 | INFO | Video link: https://www.youtube.com/watch?v=bmavgbUsgSo&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:21 | INFO | Video link: https://www.youtube.com/shorts/z3wYQVo3CkQ
2023-04-30 16:45:21 | INFO | Video link: https://www.youtube.com/watch?v=YGssJU2AL6A&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:22 | INFO | Video link: https://www.youtube.com/watch?v=IXOnpZ8kYSo&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:22 | INFO | Video link: https://www.youtube.com/watch?v=e5B7ZNGtkac&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-04-30 16:45:23 | INFO | Video link: https://www.youtube.com/watch?v=Xuj--2ylWp4&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:57:02 | INFO | STARTED YOUTUBE BOT
2023-05-01 21:57:02 | INFO | Target video link: https://www.youtube.com/watch?v=Xuj--2ylWp4
2023-05-01 21:57:56 | INFO | Keyword: block Twitch ads
2023-05-01 21:58:21 | INFO | Video link: https://www.youtube.com/watch?v=UilDawNt-zQ&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:21 | INFO | Video link: https://www.youtube.com/watch?v=So22hCLIr5c&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:22 | INFO | Video link: https://www.youtube.com/watch?v=usRTY6k2Qc0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:22 | INFO | Video link: https://www.youtube.com/watch?v=kCKphV6O6ns&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:23 | INFO | Video link: https://www.youtube.com/watch?v=R6wT4U2L_BE&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:24 | INFO | Video link: https://www.youtube.com/watch?v=gK8P0bTLUqc&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:24 | INFO | Video link: https://www.youtube.com/watch?v=OxBvMTE_nEU&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:25 | INFO | Video link: https://www.youtube.com/watch?v=xVgQ9dnrEQk&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:25 | INFO | Video link: https://www.youtube.com/watch?v=iLEC7udxK1A&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:26 | INFO | Video link: https://www.youtube.com/watch?v=FUC-OdMt_pg&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:27 | INFO | Video link: https://www.youtube.com/watch?v=2asy6hplgaE&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:27 | INFO | Video link: https://www.youtube.com/shorts/dqwwQ8r0rV4
2023-05-01 21:58:28 | INFO | Video link: https://www.youtube.com/watch?v=zEfvOBaWPco&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:28 | INFO | Video link: https://www.youtube.com/watch?v=9WOgd74FGKc&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:29 | INFO | Video link: https://www.youtube.com/watch?v=qT3I_IGRK9U&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:29 | INFO | Video link: https://www.youtube.com/watch?v=yjMMJ3Xjd5s&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:30 | INFO | Video link: https://www.youtube.com/watch?v=O_O3xOWkKp0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:31 | INFO | Video link: https://www.youtube.com/watch?v=AlY2gdFmTz4&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:31 | INFO | Video link: https://www.youtube.com/watch?v=9O8AmlLM5JM&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:32 | INFO | Video link: https://www.youtube.com/watch?v=2Saf4wVH5sY&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:32 | INFO | Video link: https://www.youtube.com/watch?v=iYcCsYpwII0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:33 | INFO | Video link: https://www.youtube.com/watch?v=OjARlw-6SVE&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:33 | INFO | Video link: https://www.youtube.com/watch?v=JhqQjPf0BeQ&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:34 | INFO | Video link: https://www.youtube.com/watch?v=xIotzRkYikk&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:40 | INFO | Video link: https://www.youtube.com/shorts/Hdzh897GNac
2023-05-01 21:58:40 | INFO | Video link: https://www.youtube.com/watch?v=kc6yJZjhnNo&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:41 | INFO | Video link: https://www.youtube.com/watch?v=bSLuGRnQucc&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:41 | INFO | Video link: https://www.youtube.com/watch?v=IvMkgnnrVSU&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:42 | INFO | Video link: https://www.youtube.com/shorts/z3wYQVo3CkQ
2023-05-01 21:58:42 | INFO | Video link: https://www.youtube.com/watch?v=EnQ_5pWmYXg&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:43 | INFO | Video link: https://www.youtube.com/watch?v=YGssJU2AL6A&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:43 | INFO | Video link: https://www.youtube.com/watch?v=dYWBuezTgWw&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:44 | INFO | Video link: https://www.youtube.com/watch?v=F76Aq1u4zfw&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:45 | INFO | Video link: https://www.youtube.com/watch?v=VImVOSGISs0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:45 | INFO | Video link: https://www.youtube.com/watch?v=jCB7rZwO-8Q&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:46 | INFO | Video link: https://www.youtube.com/watch?v=LW0EC4lcHoo&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:46 | INFO | Video link: https://www.youtube.com/watch?v=CRxYxs43Kc4&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 21:58:47 | INFO | Video link: https://www.youtube.com/watch?v=Xuj--2ylWp4&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 22:13:44 | INFO | STARTED YOUTUBE BOT
2023-05-01 22:13:44 | INFO | Target video link: https://www.youtube.com/watch?v=Xuj--2ylWp4
2023-05-01 22:14:36 | INFO | Keyword: block Twitch ads
2023-05-01 22:14:59 | INFO | Video link: https://www.youtube.com/watch?v=UilDawNt-zQ&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 22:15:00 | INFO | Video link: https://www.youtube.com/watch?v=So22hCLIr5c&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 22:15:00 | INFO | Video link: https://www.youtube.com/watch?v=usRTY6k2Qc0&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 22:15:01 | INFO | Video link: https://www.youtube.com/watch?v=kCKphV6O6ns&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
2023-05-01 22:15:01 | INFO | Video link: https://www.youtube.com/watch?v=gK8P0bTLUqc&pp=ygUQYmxvY2sgVHdpdGNoIGFkcw%3D%3D
